country,year,age,rate
Slovakia,1997,35-54 years,5.88
Slovakia,1997,15-24 years,2.2
Slovakia,1997,25-34 years,1.86
Slovakia,1997,5-14 years,0.0
Slovakia,1998,55-74 years,6.21
Slovakia,1998,75+ years,6.19
Slovakia,1998,35-54 years,5.02
Slovakia,1998,15-24 years,1.32
Slovakia,1998,25-34 years,1.32
Slovakia,1998,5-14 years,0.0
Slovakia,1999,55-74 years,6.21
Slovakia,1999,75+ years,5.94
Slovakia,1999,35-54 years,5.74
Slovakia,1999,25-34 years,2.59
Slovakia,1999,15-24 years,1.98
Slovakia,1999,5-14 years,0.0
Slovakia,2000,75+ years,9.57
Slovakia,2000,35-54 years,8.25
Slovakia,2000,55-74 years,8.05
Slovakia,2000,15-24 years,2.0
Slovakia,2000,25-34 years,1.78
Slovakia,2000,5-14 years,0.27
Slovakia,2001,75+ years,8.85
Slovakia,2001,35-54 years,7.05
Slovakia,2001,55-74 years,5.17
Slovakia,2001,25-34 years,2.78
Slovakia,2001,15-24 years,1.56
Slovakia,2001,5-14 years,0.0
Slovakia,2002,75+ years,9.19
Slovakia,2002,55-74 years,5.53
Slovakia,2002,35-54 years,4.99
Slovakia,2002,25-34 years,2.46
Slovakia,2002,15-24 years,2.03
Slovakia,2002,5-14 years,0.0
Slovakia,2003,55-74 years,6.85
Slovakia,2003,35-54 years,6.15
Slovakia,2003,75+ years,5.37
Slovakia,2003,25-34 years,2.4
Slovakia,2003,15-24 years,0.91
Slovakia,2003,5-14 years,0.0
Slovakia,2004,55-74 years,6.93
Slovakia,2004,35-54 years,6.67
Slovakia,2004,75+ years,5.79
Slovakia,2004,25-34 years,1.86
Slovakia,2004,15-24 years,1.63
Slovakia,2004,5-14 years,0.0
Slovakia,2005,75+ years,6.22
Slovakia,2005,35-54 years,5.91
Slovakia,2005,55-74 years,4.08
Slovakia,2005,25-34 years,2.05
Slovakia,2005,15-24 years,1.66
Slovakia,2005,5-14 years,0.32
Slovakia,2006,15-24 years,0.0
Slovakia,2006,25-34 years,0.0
Slovakia,2006,35-54 years,0.0
Slovakia,2006,5-14 years,0.0
Slovakia,2006,55-74 years,0.0
Slovakia,2006,75+ years,0.0
Slovakia,2007,15-24 years,0.0
Slovakia,2007,25-34 years,0.0
Slovakia,2007,35-54 years,0.0
Slovakia,2007,5-14 years,0.0
Slovakia,2007,55-74 years,0.0
Slovakia,2007,75+ years,0.0
Slovakia,2008,75+ years,6.38
Slovakia,2008,35-54 years,4.66
Slovakia,2008,55-74 years,4.32
Slovakia,2008,15-24 years,1.25
Slovakia,2008,25-34 years,1.1
Slovakia,2008,5-14 years,0.36
Slovakia,2009,55-74 years,3.86
Slovakia,2009,35-54 years,2.71
Slovakia,2009,75+ years,2.62
Slovakia,2009,25-34 years,1.32
Slovakia,2009,15-24 years,1.02
Slovakia,2009,5-14 years,0.0
Slovakia,2010,75+ years,5.71
Slovakia,2010,35-54 years,5.02
Slovakia,2010,55-74 years,4.44
Slovakia,2010,15-24 years,1.85
Slovakia,2010,25-34 years,1.77
Slovakia,2010,5-14 years,0.37
Slovakia,2012,55-74 years,5.02
Slovakia,2012,35-54 years,3.89
Slovakia,2012,75+ years,1.52
Slovakia,2012,25-34 years,1.16
Slovakia,2012,15-24 years,0.86
Slovakia,2012,5-14 years,0.0
Slovakia,2013,55-74 years,4.28
Slovakia,2013,35-54 years,4.13
Slovakia,2013,75+ years,3.5
Slovakia,2013,15-24 years,2.95
Slovakia,2013,25-34 years,1.64
Slovakia,2013,5-14 years,0.0
Slovakia,2014,55-74 years,5.29
Slovakia,2014,75+ years,3.44
Slovakia,2014,25-34 years,3.1
Slovakia,2014,35-54 years,3.07
Slovakia,2014,15-24 years,1.53
Slovakia,2014,5-14 years,0.0
Slovenia,1995,75+ years,27.3
Slovenia,1995,55-74 years,21.79
Slovenia,1995,35-54 years,15.31
Slovenia,1995,25-34 years,10.72
Slovenia,1995,15-24 years,4.16
Slovenia,1995,5-14 years,0.8
Slovenia,1996,75+ years,26.76
Slovenia,1996,55-74 years,23.57
Slovenia,1996,35-54 years,19.37
Slovenia,1996,25-34 years,6.69
Slovenia,1996,15-24 years,6.21
Slovenia,1996,5-14 years,1.6
Slovenia,1997,75+ years,25.64
Slovenia,1997,35-54 years,18.95
Slovenia,1997,55-74 years,16.12
Slovenia,1997,25-34 years,6.15
Slovenia,1997,15-24 years,3.47
Slovenia,1997,5-14 years,0.84
Slovenia,1998,75+ years,29.1
Slovenia,1998,55-74 years,19.31
Slovenia,1998,35-54 years,14.65
Slovenia,1998,25-34 years,12.43
Slovenia,1998,15-24 years,9.09
Slovenia,1998,5-14 years,0.87
Slovenia,1999,55-74 years,24.75
Slovenia,1999,75+ years,18.95
Slovenia,1999,35-54 years,16.94
Slovenia,1999,25-34 years,7.63
Slovenia,1999,15-24 years,7.04
Slovenia,1999,5-14 years,0.0
Slovenia,2000,55-74 years,29.6
Slovenia,2000,75+ years,26.52
Slovenia,2000,35-54 years,16.28
Slovenia,2000,15-24 years,9.22
Slovenia,2000,25-34 years,7.69
Slovenia,2000,5-14 years,0.0
Slovenia,2001,75+ years,30.43
Slovenia,2001,55-74 years,20.29
Slovenia,2001,35-54 years,13.43
Slovenia,2001,15-24 years,7.21
Slovenia,2001,25-34 years,4.19
Slovenia,2001,5-14 years,0.0
Slovenia,2002,75+ years,23.97
Slovenia,2002,55-74 years,15.95
Slovenia,2002,35-54 years,13.98
Slovenia,2002,25-34 years,5.6
Slovenia,2002,15-24 years,2.19
Slovenia,2002,5-14 years,0.96
Slovenia,2003,75+ years,27.94
Slovenia,2003,55-74 years,21.96
Slovenia,2003,35-54 years,11.91
Slovenia,2003,15-24 years,6.66
Slovenia,2003,25-34 years,4.91
Slovenia,2003,5-14 years,0.0
Slovenia,2004,75+ years,26.85
Slovenia,2004,55-74 years,23.2
Slovenia,2004,35-54 years,15.19
Slovenia,2004,15-24 years,9.08
Slovenia,2004,25-34 years,6.28
Slovenia,2004,5-14 years,2.06
Slovenia,2005,75+ years,20.28
Slovenia,2005,55-74 years,20.18
Slovenia,2005,35-54 years,12.24
Slovenia,2005,25-34 years,4.84
Slovenia,2005,15-24 years,3.88
Slovenia,2005,5-14 years,1.05
Slovenia,2006,75+ years,22.71
Slovenia,2006,55-74 years,20.39
Slovenia,2006,35-54 years,10.96
Slovenia,2006,15-24 years,5.57
Slovenia,2006,25-34 years,5.48
Slovenia,2006,5-14 years,0.0
Slovenia,2007,75+ years,21.91
Slovenia,2007,55-74 years,13.87
Slovenia,2007,35-54 years,10.65
Slovenia,2007,15-24 years,5.75
Slovenia,2007,25-34 years,5.47
Slovenia,2007,5-14 years,0.0
Slovenia,2008,75+ years,17.14
Slovenia,2008,55-74 years,14.11
Slovenia,2008,35-54 years,8.35
Slovenia,2008,25-34 years,4.79
Slovenia,2008,15-24 years,2.53
Slovenia,2008,5-14 years,0.0
Slovenia,2009,75+ years,20.65
Slovenia,2009,55-74 years,16.51
Slovenia,2009,35-54 years,11.04
Slovenia,2009,15-24 years,2.6
Slovenia,2009,25-34 years,1.37
Slovenia,2009,5-14 years,0.0
Slovenia,2010,55-74 years,14.94
Slovenia,2010,75+ years,11.49
Slovenia,2010,35-54 years,8.39
Slovenia,2010,25-34 years,3.44
Slovenia,2010,15-24 years,0.89
Slovenia,2010,5-14 years,0.0
Slovenia,2011,75+ years,18.76
Slovenia,2011,55-74 years,12.57
Slovenia,2011,35-54 years,10.08
Slovenia,2011,25-34 years,4.9
Slovenia,2011,15-24 years,0.91
Slovenia,2011,5-14 years,0.0
Slovenia,2012,55-74 years,15.68
Slovenia,2012,75+ years,11.06
Slovenia,2012,35-54 years,6.4
Slovenia,2012,25-34 years,6.37
Slovenia,2012,5-14 years,1.11
Slovenia,2012,15-24 years,0.94
Slovenia,2013,75+ years,18.17
Slovenia,2013,55-74 years,15.46
Slovenia,2013,35-54 years,6.08
Slovenia,2013,25-34 years,5.73
Slovenia,2013,15-24 years,1.95
Slovenia,2013,5-14 years,0.0
Slovenia,2014,75+ years,13.39
Slovenia,2014,55-74 years,8.43
Slovenia,2014,35-54 years,7.1
Slovenia,2014,15-24 years,3.01
Slovenia,2014,25-34 years,2.2
Slovenia,2014,5-14 years,0.0
Slovenia,2015,75+ years,16.67
Slovenia,2015,55-74 years,15.86
Slovenia,2015,35-54 years,7.78
Slovenia,2015,25-34 years,3.76
Slovenia,2015,15-24 years,3.07
Slovenia,2015,5-14 years,0.0
South Africa,1996,55-74 years,0.45
South Africa,1996,75+ years,0.31
South Africa,1996,15-24 years,0.27
South Africa,1996,35-54 years,0.19
South Africa,1996,25-34 years,0.03
South Africa,1996,5-14 years,0.0
South Africa,1997,75+ years,1.2
South Africa,1997,35-54 years,0.16
South Africa,1997,25-34 years,0.14
South Africa,1997,55-74 years,0.11
South Africa,1997,15-24 years,0.09
South Africa,1997,5-14 years,0.0
South Africa,1998,75+ years,0.58
South Africa,1998,15-24 years,0.37
South Africa,1998,55-74 years,0.37
South Africa,1998,35-54 years,0.22
South Africa,1998,25-34 years,0.14
South Africa,1998,5-14 years,0.04
South Africa,1999,75+ years,0.85
South Africa,1999,25-34 years,0.57
South Africa,1999,35-54 years,0.41
South Africa,1999,55-74 years,0.26
South Africa,1999,15-24 years,0.22
South Africa,1999,5-14 years,0.04
South Africa,2000,25-34 years,0.43
South Africa,2000,15-24 years,0.38
South Africa,2000,35-54 years,0.37
South Africa,2000,75+ years,0.27
South Africa,2000,55-74 years,0.2
South Africa,2000,5-14 years,0.02
South Africa,2001,15-24 years,0.56
South Africa,2001,35-54 years,0.43
South Africa,2001,25-34 years,0.39
South Africa,2001,55-74 years,0.29
South Africa,2001,5-14 years,0.06
South Africa,2001,75+ years,0.0
South Africa,2002,15-24 years,0.54
South Africa,2002,75+ years,0.25
South Africa,2002,55-74 years,0.19
South Africa,2002,35-54 years,0.18
South Africa,2002,25-34 years,0.15
South Africa,2002,5-14 years,0.02
South Africa,2003,75+ years,1.21
South Africa,2003,15-24 years,0.43
South Africa,2003,35-54 years,0.33
South Africa,2003,25-34 years,0.3
South Africa,2003,55-74 years,0.23
South Africa,2003,5-14 years,0.06
South Africa,2004,15-24 years,0.58
South Africa,2004,35-54 years,0.51
South Africa,2004,25-34 years,0.5
South Africa,2004,75+ years,0.47
South Africa,2004,55-74 years,0.36
South Africa,2004,5-14 years,0.06
South Africa,2005,75+ years,1.37
South Africa,2005,15-24 years,0.74
South Africa,2005,55-74 years,0.57
South Africa,2005,35-54 years,0.45
South Africa,2005,25-34 years,0.42
South Africa,2005,5-14 years,0.08
South Africa,2006,75+ years,1.1
South Africa,2006,25-34 years,0.58
South Africa,2006,15-24 years,0.57
South Africa,2006,35-54 years,0.42
South Africa,2006,55-74 years,0.38
South Africa,2006,5-14 years,0.14
South Africa,2007,75+ years,1.48
South Africa,2007,15-24 years,0.75
South Africa,2007,35-54 years,0.5
South Africa,2007,55-74 years,0.46
South Africa,2007,25-34 years,0.43
South Africa,2007,5-14 years,0.04
South Africa,2008,15-24 years,0.7
South Africa,2008,35-54 years,0.5
South Africa,2008,25-34 years,0.47
South Africa,2008,75+ years,0.43
South Africa,2008,55-74 years,0.32
South Africa,2008,5-14 years,0.08
South Africa,2009,15-24 years,0.71
South Africa,2009,75+ years,0.6
South Africa,2009,35-54 years,0.44
South Africa,2009,25-34 years,0.42
South Africa,2009,55-74 years,0.31
South Africa,2009,5-14 years,0.04
South Africa,2010,75+ years,0.77
South Africa,2010,15-24 years,0.63
South Africa,2010,35-54 years,0.48
South Africa,2010,25-34 years,0.45
South Africa,2010,55-74 years,0.3
South Africa,2010,5-14 years,0.04
South Africa,2011,75+ years,0.74
South Africa,2011,15-24 years,0.67
South Africa,2011,25-34 years,0.33
South Africa,2011,55-74 years,0.26
South Africa,2011,35-54 years,0.22
South Africa,2011,5-14 years,0.04
South Africa,2012,15-24 years,0.94
South Africa,2012,55-74 years,0.46
South Africa,2012,35-54 years,0.43
South Africa,2012,25-34 years,0.42
South Africa,2012,75+ years,0.18
South Africa,2012,5-14 years,0.14
South Africa,2013,75+ years,0.69
South Africa,2013,25-34 years,0.69
South Africa,2013,15-24 years,0.63
South Africa,2013,55-74 years,0.51
South Africa,2013,35-54 years,0.47
South Africa,2013,5-14 years,0.15
South Africa,2014,15-24 years,0.98
South Africa,2014,25-34 years,0.67
South Africa,2014,35-54 years,0.37
South Africa,2014,55-74 years,0.36
South Africa,2014,75+ years,0.33
South Africa,2014,5-14 years,0.06
South Africa,2015,15-24 years,0.67
South Africa,2015,25-34 years,0.56
South Africa,2015,35-54 years,0.41
South Africa,2015,75+ years,0.32
South Africa,2015,55-74 years,0.32
South Africa,2015,5-14 years,0.11
Spain,1985,75+ years,11.15
Spain,1985,55-74 years,7.52
Spain,1985,35-54 years,3.83
Spain,1985,25-34 years,2.2
Spain,1985,15-24 years,1.35
Spain,1985,5-14 years,0.03
Spain,1986,75+ years,10.48
Spain,1986,55-74 years,8.05
Spain,1986,35-54 years,3.45
Spain,1986,25-34 years,2.74
Spain,1986,15-24 years,1.68
Spain,1986,5-14 years,0.3
Spain,1987,75+ years,10.07
Spain,1987,55-74 years,8.4
Spain,1987,35-54 years,3.96
Spain,1987,25-34 years,3.21
Spain,1987,15-24 years,2.12
Spain,1987,5-14 years,0.07
Spain,1988,75+ years,12.02
Spain,1988,55-74 years,8.38
Spain,1988,35-54 years,4.19
Spain,1988,25-34 years,2.75
Spain,1988,15-24 years,1.83
Spain,1988,5-14 years,0.03
Spain,1989,75+ years,11.43
Spain,1989,55-74 years,8.29
Spain,1989,35-54 years,3.37
Spain,1989,25-34 years,2.62
Spain,1989,15-24 years,1.87
Spain,1989,5-14 years,0.21
Spain,1990,75+ years,12.88
Spain,1990,55-74 years,7.76
Spain,1990,35-54 years,3.73
Spain,1990,25-34 years,3.0
Spain,1990,15-24 years,1.68
Spain,1990,5-14 years,0.22
Spain,1991,75+ years,12.42
Spain,1991,55-74 years,7.45
Spain,1991,35-54 years,3.2
Spain,1991,25-34 years,2.68
Spain,1991,15-24 years,2.22
Spain,1991,5-14 years,0.19
Spain,1992,75+ years,10.54
Spain,1992,55-74 years,6.5
Spain,1992,35-54 years,3.35
Spain,1992,25-34 years,2.13
Spain,1992,15-24 years,1.32
Spain,1992,5-14 years,0.12
Spain,1993,75+ years,9.8
Spain,1993,55-74 years,7.21
Spain,1993,35-54 years,3.54
Spain,1993,25-34 years,3.01
Spain,1993,15-24 years,1.65
Spain,1993,5-14 years,0.08
Spain,1994,75+ years,9.98
Spain,1994,55-74 years,6.97
Spain,1994,35-54 years,3.48
Spain,1994,25-34 years,2.59
Spain,1994,15-24 years,1.76
Spain,1994,5-14 years,0.09
Spain,1995,75+ years,10.25
Spain,1995,55-74 years,6.65
Spain,1995,35-54 years,3.71
Spain,1995,25-34 years,2.21
Spain,1995,15-24 years,2.06
Spain,1995,5-14 years,0.04
Spain,1996,75+ years,10.16
Spain,1996,55-74 years,7.26
Spain,1996,35-54 years,4.42
Spain,1996,25-34 years,3.5
Spain,1996,15-24 years,2.25
Spain,1996,5-14 years,0.37
Spain,1997,75+ years,11.39
Spain,1997,55-74 years,7.1
Spain,1997,35-54 years,4.05
Spain,1997,25-34 years,2.75
Spain,1997,15-24 years,2.3
Spain,1997,5-14 years,0.24
Spain,1998,75+ years,9.2
Spain,1998,55-74 years,6.24
Spain,1998,35-54 years,3.9
Spain,1998,25-34 years,3.1
Spain,1998,15-24 years,1.48
Spain,1998,5-14 years,0.2
Spain,1999,75+ years,9.76
Spain,1999,55-74 years,7.44
Spain,1999,35-54 years,3.83
Spain,1999,15-24 years,2.11
Spain,1999,25-34 years,1.97
Spain,1999,5-14 years,0.0
Spain,2000,75+ years,9.06
Spain,2000,55-74 years,6.82
Spain,2000,35-54 years,3.93
Spain,2000,25-34 years,3.27
Spain,2000,15-24 years,1.51
Spain,2000,5-14 years,0.15
Spain,2001,75+ years,8.54
Spain,2001,55-74 years,5.41
Spain,2001,35-54 years,4.15
Spain,2001,25-34 years,2.79
Spain,2001,15-24 years,1.44
Spain,2001,5-14 years,0.2
Spain,2002,75+ years,7.96
Spain,2002,55-74 years,6.29
Spain,2002,35-54 years,4.23
Spain,2002,25-34 years,3.01
Spain,2002,15-24 years,1.69
Spain,2002,5-14 years,0.05
Spain,2003,75+ years,8.11
Spain,2003,55-74 years,5.8
Spain,2003,35-54 years,4.47
Spain,2003,25-34 years,2.66
Spain,2003,15-24 years,2.1
Spain,2003,5-14 years,0.05
Spain,2004,75+ years,8.87
Spain,2004,55-74 years,5.99
Spain,2004,35-54 years,4.37
Spain,2004,25-34 years,2.5
Spain,2004,15-24 years,2.15
Spain,2004,5-14 years,0.05
Spain,2005,75+ years,7.79
Spain,2005,55-74 years,6.29
Spain,2005,35-54 years,3.64
Spain,2005,25-34 years,3.24
Spain,2005,15-24 years,1.49
Spain,2005,5-14 years,0.15
Spain,2006,75+ years,6.55
Spain,2006,55-74 years,4.88
Spain,2006,35-54 years,3.81
Spain,2006,25-34 years,2.38
Spain,2006,15-24 years,1.56
Spain,2006,5-14 years,0.15
Spain,2007,75+ years,6.45
Spain,2007,55-74 years,5.51
Spain,2007,35-54 years,4.16
Spain,2007,25-34 years,2.63
Spain,2007,15-24 years,1.21
Spain,2007,5-14 years,0.24
Spain,2008,75+ years,6.62
Spain,2008,55-74 years,5.43
Spain,2008,35-54 years,3.85
Spain,2008,25-34 years,2.35
Spain,2008,15-24 years,1.22
Spain,2008,5-14 years,0.1
Spain,2009,75+ years,6.25
Spain,2009,55-74 years,4.94
Spain,2009,35-54 years,3.96
Spain,2009,25-34 years,2.19
Spain,2009,15-24 years,1.33
Spain,2009,5-14 years,0.05
Spain,2010,75+ years,4.92
Spain,2010,55-74 years,4.45
Spain,2010,35-54 years,4.0
Spain,2010,25-34 years,1.66
Spain,2010,15-24 years,0.98
Spain,2010,5-14 years,0.0
Spain,2011,75+ years,5.36
Spain,2011,55-74 years,4.88
Spain,2011,35-54 years,4.07
Spain,2011,25-34 years,2.04
Spain,2011,15-24 years,0.92
Spain,2011,5-14 years,0.05
Spain,2012,75+ years,5.53
Spain,2012,55-74 years,4.82
Spain,2012,35-54 years,4.55
Spain,2012,25-34 years,2.22
Spain,2012,15-24 years,1.49
Spain,2012,5-14 years,0.04
Spain,2013,75+ years,6.63
Spain,2013,55-74 years,5.88
Spain,2013,35-54 years,5.08
Spain,2013,25-34 years,2.49
Spain,2013,15-24 years,2.02
Spain,2013,5-14 years,0.13
Spain,2014,75+ years,6.01
Spain,2014,55-74 years,5.87
Spain,2014,35-54 years,5.15
Spain,2014,25-34 years,2.86
Spain,2014,15-24 years,2.28
Spain,2014,5-14 years,0.26
Spain,2015,75+ years,6.4
Spain,2015,55-74 years,5.48
Spain,2015,35-54 years,4.87
Spain,2015,25-34 years,2.29
Spain,2015,15-24 years,2.16
Spain,2015,5-14 years,0.04
Sri Lanka,1985,15-24 years,57.08
Sri Lanka,1985,25-34 years,33.6
Sri Lanka,1985,75+ years,21.7
Sri Lanka,1985,35-54 years,14.48
Sri Lanka,1985,55-74 years,13.33
Sri Lanka,1985,5-14 years,3.11
Sri Lanka,1986,15-24 years,47.85
Sri Lanka,1986,25-34 years,28.29
Sri Lanka,1986,75+ years,20.11
Sri Lanka,1986,35-54 years,13.54
Sri Lanka,1986,55-74 years,11.77
Sri Lanka,1986,5-14 years,1.94
Sri Lanka,1996,15-24 years,28.96
Sri Lanka,1996,25-34 years,18.73
Sri Lanka,1996,75+ years,15.29
Sri Lanka,1996,35-54 years,10.67
Sri Lanka,1996,55-74 years,10.56
Sri Lanka,1996,5-14 years,1.47
Sri Lanka,1997,15-24 years,35.84
Sri Lanka,1997,75+ years,26.33
Sri Lanka,1997,25-34 years,22.51
Sri Lanka,1997,35-54 years,14.2
Sri Lanka,1997,55-74 years,11.99
Sri Lanka,1997,5-14 years,2.82
Sri Lanka,1998,15-24 years,29.77
Sri Lanka,1998,25-34 years,20.54
Sri Lanka,1998,75+ years,15.57
Sri Lanka,1998,35-54 years,12.24
Sri Lanka,1998,55-74 years,11.72
Sri Lanka,1998,5-14 years,3.04
Sri Lanka,1999,15-24 years,30.33
Sri Lanka,1999,75+ years,23.47
Sri Lanka,1999,25-34 years,20.18
Sri Lanka,1999,35-54 years,13.02
Sri Lanka,1999,55-74 years,11.68
Sri Lanka,1999,5-14 years,2.08
Sri Lanka,2000,15-24 years,28.36
Sri Lanka,2000,25-34 years,19.26
Sri Lanka,2000,75+ years,18.96
Sri Lanka,2000,35-54 years,12.91
Sri Lanka,2000,55-74 years,11.66
Sri Lanka,2000,5-14 years,1.63
Sri Lanka,2001,15-24 years,22.15
Sri Lanka,2001,25-34 years,14.9
Sri Lanka,2001,75+ years,13.92
Sri Lanka,2001,35-54 years,10.01
Sri Lanka,2001,55-74 years,9.01
Sri Lanka,2001,5-14 years,0.91
Sri Lanka,2002,15-24 years,18.9
Sri Lanka,2002,25-34 years,14.06
Sri Lanka,2002,75+ years,13.24
Sri Lanka,2002,55-74 years,9.19
Sri Lanka,2002,35-54 years,8.23
Sri Lanka,2002,5-14 years,1.72
Sri Lanka,2003,15-24 years,20.34
Sri Lanka,2003,75+ years,15.5
Sri Lanka,2003,25-34 years,12.16
Sri Lanka,2003,55-74 years,9.24
Sri Lanka,2003,35-54 years,8.67
Sri Lanka,2003,5-14 years,1.42
Sri Lanka,2006,15-24 years,19.6
Sri Lanka,2006,75+ years,18.44
Sri Lanka,2006,25-34 years,12.17
Sri Lanka,2006,55-74 years,8.25
Sri Lanka,2006,35-54 years,7.61
Sri Lanka,2006,5-14 years,0.68
Suriname,1985,75+ years,47.62
Suriname,1985,55-74 years,33.33
Suriname,1985,35-54 years,30.97
Suriname,1985,15-24 years,13.62
Suriname,1985,5-14 years,1.91
Suriname,1985,25-34 years,0.0
Suriname,1986,75+ years,26.76
Suriname,1986,15-24 years,14.96
Suriname,1986,25-34 years,7.11
Suriname,1986,35-54 years,6.06
Suriname,1986,5-14 years,2.51
Suriname,1986,55-74 years,0.0
Suriname,1987,75+ years,26.48
Suriname,1987,15-24 years,19.9
Suriname,1987,25-34 years,3.37
Suriname,1987,35-54 years,2.97
Suriname,1987,5-14 years,2.51
Suriname,1987,55-74 years,0.0
Suriname,1988,75+ years,26.21
Suriname,1988,15-24 years,24.8
Suriname,1988,55-74 years,23.13
Suriname,1988,35-54 years,5.8
Suriname,1988,25-34 years,0.0
Suriname,1988,5-14 years,0.0
Suriname,1989,75+ years,26.01
Suriname,1989,55-74 years,22.13
Suriname,1989,35-54 years,8.47
Suriname,1989,15-24 years,7.43
Suriname,1989,25-34 years,3.04
Suriname,1989,5-14 years,0.0
Suriname,1990,25-34 years,5.71
Suriname,1990,15-24 years,4.35
Suriname,1990,35-54 years,0.0
Suriname,1990,5-14 years,0.0
Suriname,1990,55-74 years,0.0
Suriname,1990,75+ years,0.0
Suriname,1991,75+ years,25.43
Suriname,1991,15-24 years,22.49
Suriname,1991,55-74 years,20.48
Suriname,1991,25-34 years,14.15
Suriname,1991,5-14 years,4.67
Suriname,1991,35-54 years,2.67
Suriname,1992,15-24 years,15.11
Suriname,1992,25-34 years,5.52
Suriname,1992,35-54 years,5.18
Suriname,1992,55-74 years,4.95
Suriname,1992,5-14 years,4.55
Suriname,1992,75+ years,0.0
Suriname,1995,55-74 years,13.59
Suriname,1995,15-24 years,12.86
Suriname,1995,25-34 years,10.64
Suriname,1995,35-54 years,2.35
Suriname,1995,5-14 years,0.0
Suriname,1995,75+ years,0.0
Suriname,1996,55-74 years,4.48
Suriname,1996,15-24 years,2.55
Suriname,1996,35-54 years,2.26
Suriname,1996,5-14 years,2.1
Suriname,1996,25-34 years,0.0
Suriname,1996,75+ years,0.0
Suriname,1997,25-34 years,7.83
Suriname,1997,35-54 years,6.52
Suriname,1997,15-24 years,5.06
Suriname,1997,55-74 years,4.43
Suriname,1997,5-14 years,4.16
Suriname,1997,75+ years,0.0
Suriname,1998,25-34 years,10.37
Suriname,1998,35-54 years,6.24
Suriname,1998,15-24 years,2.51
Suriname,1998,5-14 years,0.0
Suriname,1998,55-74 years,0.0
Suriname,1998,75+ years,0.0
Suriname,1999,15-24 years,19.88
Suriname,1999,35-54 years,7.99
Suriname,1999,25-34 years,5.16
Suriname,1999,55-74 years,4.33
Suriname,1999,5-14 years,0.0
Suriname,1999,75+ years,0.0
Suriname,2000,25-34 years,15.42
Suriname,2000,55-74 years,12.79
Suriname,2000,15-24 years,7.37
Suriname,2000,35-54 years,3.85
Suriname,2000,5-14 years,0.0
Suriname,2000,75+ years,0.0
Suriname,2001,55-74 years,20.88
Suriname,2001,25-34 years,12.87
