country,year,age,rate
Serbia,2013,25-34 years,14.81
Serbia,2013,15-24 years,6.91
Serbia,2013,5-14 years,0.28
Serbia,2014,75+ years,84.04
Serbia,2014,55-74 years,40.29
Serbia,2014,35-54 years,22.55
Serbia,2014,25-34 years,14.97
Serbia,2014,15-24 years,7.82
Serbia,2014,5-14 years,0.0
Serbia,2015,75+ years,82.62
Serbia,2015,55-74 years,33.56
Serbia,2015,35-54 years,22.63
Serbia,2015,25-34 years,14.56
Serbia,2015,15-24 years,6.75
Serbia,2015,5-14 years,0.56
Seychelles,1985,35-54 years,68.18
Seychelles,1985,15-24 years,38.96
Seychelles,1985,55-74 years,35.71
Seychelles,1985,25-34 years,0.0
Seychelles,1985,5-14 years,0.0
Seychelles,1985,75+ years,0.0
Seychelles,1986,35-54 years,23.26
Seychelles,1986,15-24 years,0.0
Seychelles,1986,25-34 years,0.0
Seychelles,1986,5-14 years,0.0
Seychelles,1986,55-74 years,0.0
Seychelles,1986,75+ years,0.0
Seychelles,1987,35-54 years,43.48
Seychelles,1987,25-34 years,17.24
Seychelles,1987,15-24 years,0.0
Seychelles,1987,5-14 years,0.0
Seychelles,1987,55-74 years,0.0
Seychelles,1987,75+ years,0.0
Seychelles,2001,25-34 years,28.54
Seychelles,2001,55-74 years,28.41
Seychelles,2001,35-54 years,20.23
Seychelles,2001,15-24 years,0.0
Seychelles,2001,5-14 years,0.0
Seychelles,2001,75+ years,0.0
Seychelles,2002,75+ years,104.93
Seychelles,2002,25-34 years,27.36
Seychelles,2002,15-24 years,12.26
Seychelles,2002,35-54 years,9.57
Seychelles,2002,5-14 years,0.0
Seychelles,2002,55-74 years,0.0
Seychelles,2003,55-74 years,29.2
Seychelles,2003,35-54 years,27.15
Seychelles,2003,25-34 years,13.15
Seychelles,2003,15-24 years,12.19
Seychelles,2003,5-14 years,0.0
Seychelles,2003,75+ years,0.0
Seychelles,2004,35-54 years,25.69
Seychelles,2004,25-34 years,25.35
Seychelles,2004,15-24 years,12.23
Seychelles,2004,5-14 years,0.0
Seychelles,2004,55-74 years,0.0
Seychelles,2004,75+ years,0.0
Seychelles,2005,55-74 years,28.56
Seychelles,2005,35-54 years,16.25
Seychelles,2005,15-24 years,12.36
Seychelles,2005,25-34 years,0.0
Seychelles,2005,5-14 years,0.0
Seychelles,2005,75+ years,0.0
Seychelles,2006,75+ years,204.92
Seychelles,2006,35-54 years,31.59
Seychelles,2006,55-74 years,26.87
Seychelles,2006,15-24 years,12.37
Seychelles,2006,25-34 years,0.0
Seychelles,2006,5-14 years,0.0
Seychelles,2007,75+ years,99.7
Seychelles,2007,35-54 years,23.03
Seychelles,2007,25-34 years,11.95
Seychelles,2007,15-24 years,0.0
Seychelles,2007,5-14 years,0.0
Seychelles,2007,55-74 years,0.0
Seychelles,2008,35-54 years,14.92
Seychelles,2008,15-24 years,12.32
Seychelles,2008,25-34 years,11.83
Seychelles,2008,5-14 years,0.0
Seychelles,2008,55-74 years,0.0
Seychelles,2008,75+ years,0.0
Seychelles,2009,55-74 years,22.01
Seychelles,2009,35-54 years,21.8
Seychelles,2009,15-24 years,0.0
Seychelles,2009,25-34 years,0.0
Seychelles,2009,5-14 years,0.0
Seychelles,2009,75+ years,0.0
Seychelles,2010,35-54 years,28.43
Seychelles,2010,25-34 years,23.56
Seychelles,2010,15-24 years,0.0
Seychelles,2010,5-14 years,0.0
Seychelles,2010,55-74 years,0.0
Seychelles,2010,75+ years,0.0
Seychelles,2011,35-54 years,22.27
Seychelles,2011,25-34 years,15.12
Seychelles,2011,15-24 years,13.95
Seychelles,2011,5-14 years,0.0
Seychelles,2011,55-74 years,0.0
Seychelles,2011,75+ years,0.0
Seychelles,2012,55-74 years,18.39
Seychelles,2012,35-54 years,15.11
Seychelles,2012,15-24 years,0.0
Seychelles,2012,25-34 years,0.0
Seychelles,2012,5-14 years,0.0
Seychelles,2012,75+ years,0.0
Seychelles,2013,55-74 years,68.65
Seychelles,2013,25-34 years,40.76
Seychelles,2013,15-24 years,14.7
Seychelles,2013,35-54 years,7.29
Seychelles,2013,5-14 years,0.0
Seychelles,2013,75+ years,0.0
Seychelles,2014,15-24 years,15.65
Seychelles,2014,35-54 years,7.14
Seychelles,2014,25-34 years,0.0
Seychelles,2014,5-14 years,0.0
Seychelles,2014,55-74 years,0.0
Seychelles,2014,75+ years,0.0
Seychelles,2015,35-54 years,21.11
Seychelles,2015,15-24 years,15.64
Seychelles,2015,55-74 years,14.49
Seychelles,2015,25-34 years,13.22
Seychelles,2015,5-14 years,0.0
Seychelles,2015,75+ years,0.0
Singapore,1985,75+ years,144.65
Singapore,1985,55-74 years,31.86
Singapore,1985,25-34 years,18.54
Singapore,1985,35-54 years,16.75
Singapore,1985,15-24 years,10.07
Singapore,1985,5-14 years,0.0
Singapore,1986,75+ years,81.4
Singapore,1986,55-74 years,34.98
Singapore,1986,35-54 years,17.73
Singapore,1986,25-34 years,15.97
Singapore,1986,15-24 years,11.92
Singapore,1986,5-14 years,0.94
Singapore,1987,75+ years,92.9
Singapore,1987,55-74 years,32.58
Singapore,1987,25-34 years,16.35
Singapore,1987,35-54 years,13.52
Singapore,1987,15-24 years,8.28
Singapore,1987,5-14 years,0.0
Singapore,1988,75+ years,138.89
Singapore,1988,55-74 years,32.72
Singapore,1988,35-54 years,19.74
Singapore,1988,25-34 years,18.06
Singapore,1988,15-24 years,12.83
Singapore,1988,5-14 years,0.48
Singapore,1989,75+ years,109.65
Singapore,1989,55-74 years,30.3
Singapore,1989,35-54 years,19.32
Singapore,1989,25-34 years,17.2
Singapore,1989,15-24 years,13.51
Singapore,1989,5-14 years,0.97
Singapore,1990,75+ years,78.84
Singapore,1990,55-74 years,27.68
Singapore,1990,35-54 years,17.54
Singapore,1990,25-34 years,15.67
Singapore,1990,15-24 years,13.09
Singapore,1990,5-14 years,0.96
Singapore,1991,75+ years,64.0
Singapore,1991,55-74 years,26.33
Singapore,1991,25-34 years,14.61
Singapore,1991,35-54 years,14.23
Singapore,1991,15-24 years,10.81
Singapore,1991,5-14 years,0.0
Singapore,1992,75+ years,57.69
Singapore,1992,55-74 years,17.68
Singapore,1992,25-34 years,14.37
Singapore,1992,35-54 years,13.22
Singapore,1992,15-24 years,9.21
Singapore,1992,5-14 years,0.95
Singapore,1993,75+ years,97.01
Singapore,1993,55-74 years,20.5
Singapore,1993,35-54 years,13.32
Singapore,1993,25-34 years,12.14
Singapore,1993,15-24 years,8.47
Singapore,1993,5-14 years,0.0
Singapore,1994,75+ years,87.27
Singapore,1994,55-74 years,23.46
Singapore,1994,35-54 years,15.71
Singapore,1994,25-34 years,12.02
Singapore,1994,15-24 years,10.77
Singapore,1994,5-14 years,0.45
Singapore,1995,75+ years,113.48
Singapore,1995,55-74 years,27.95
Singapore,1995,35-54 years,20.13
Singapore,1995,25-34 years,10.83
Singapore,1995,15-24 years,10.37
Singapore,1995,5-14 years,0.88
Singapore,1996,75+ years,90.28
Singapore,1996,55-74 years,12.26
Singapore,1996,25-34 years,11.99
Singapore,1996,35-54 years,10.52
Singapore,1996,15-24 years,9.07
Singapore,1996,5-14 years,0.43
Singapore,1997,75+ years,81.36
Singapore,1997,55-74 years,20.44
Singapore,1997,25-34 years,15.6
Singapore,1997,35-54 years,14.94
Singapore,1997,15-24 years,6.86
Singapore,1997,5-14 years,1.26
Singapore,1998,75+ years,66.23
Singapore,1998,55-74 years,24.9
Singapore,1998,25-34 years,14.58
Singapore,1998,35-54 years,13.38
Singapore,1998,15-24 years,10.18
Singapore,1998,5-14 years,1.23
Singapore,1999,75+ years,66.88
Singapore,1999,55-74 years,23.08
Singapore,1999,35-54 years,14.01
Singapore,1999,25-34 years,11.18
Singapore,1999,15-24 years,7.0
Singapore,1999,5-14 years,0.8
Singapore,2000,75+ years,49.08
Singapore,2000,55-74 years,25.37
Singapore,2000,35-54 years,15.65
Singapore,2000,25-34 years,12.54
Singapore,2000,15-24 years,6.51
Singapore,2000,5-14 years,1.97
Singapore,2001,75+ years,51.72
Singapore,2001,55-74 years,20.53
Singapore,2001,25-34 years,16.18
Singapore,2001,35-54 years,11.34
Singapore,2001,15-24 years,9.71
Singapore,2001,5-14 years,1.16
Singapore,2002,75+ years,51.08
Singapore,2002,55-74 years,15.98
Singapore,2002,35-54 years,14.94
Singapore,2002,25-34 years,14.29
Singapore,2002,15-24 years,6.93
Singapore,2002,5-14 years,0.0
Singapore,2003,75+ years,55.84
Singapore,2003,55-74 years,17.82
Singapore,2003,25-34 years,14.4
Singapore,2003,35-54 years,12.83
Singapore,2003,15-24 years,10.84
Singapore,2003,5-14 years,0.76
Singapore,2004,75+ years,57.01
Singapore,2004,55-74 years,19.84
Singapore,2004,35-54 years,14.54
Singapore,2004,25-34 years,12.92
Singapore,2004,15-24 years,5.69
Singapore,2004,5-14 years,0.38
Singapore,2005,75+ years,72.4
Singapore,2005,55-74 years,22.86
Singapore,2005,35-54 years,16.34
Singapore,2005,25-34 years,13.93
Singapore,2005,15-24 years,6.84
Singapore,2005,5-14 years,0.0
Singapore,2006,75+ years,29.98
Singapore,2006,55-74 years,22.41
Singapore,2006,35-54 years,19.17
Singapore,2006,25-34 years,9.36
Singapore,2006,15-24 years,6.24
Singapore,2006,5-14 years,0.39
Singapore,2007,75+ years,60.0
Singapore,2007,55-74 years,15.36
Singapore,2007,35-54 years,12.64
Singapore,2007,25-34 years,10.63
Singapore,2007,15-24 years,9.91
Singapore,2007,5-14 years,0.0
Singapore,2008,75+ years,58.95
Singapore,2008,55-74 years,17.36
Singapore,2008,35-54 years,15.11
Singapore,2008,25-34 years,10.15
Singapore,2008,15-24 years,3.64
Singapore,2008,5-14 years,0.41
Singapore,2009,75+ years,43.65
Singapore,2009,55-74 years,16.67
Singapore,2009,35-54 years,15.88
Singapore,2009,25-34 years,14.93
Singapore,2009,15-24 years,8.25
Singapore,2009,5-14 years,0.83
Singapore,2010,75+ years,50.66
Singapore,2010,55-74 years,15.2
Singapore,2010,35-54 years,15.04
Singapore,2010,25-34 years,7.29
Singapore,2010,15-24 years,2.71
Singapore,2010,5-14 years,0.42
Singapore,2011,75+ years,32.2
Singapore,2011,55-74 years,20.38
Singapore,2011,35-54 years,13.0
Singapore,2011,25-34 years,6.69
Singapore,2011,15-24 years,4.6
Singapore,2011,5-14 years,0.0
Singapore,2012,75+ years,36.02
Singapore,2012,55-74 years,25.82
Singapore,2012,35-54 years,14.33
Singapore,2012,25-34 years,8.34
Singapore,2012,15-24 years,7.18
Singapore,2012,5-14 years,0.45
Singapore,2013,75+ years,40.55
Singapore,2013,55-74 years,22.69
Singapore,2013,35-54 years,12.5
Singapore,2013,15-24 years,11.36
Singapore,2013,25-34 years,10.93
Singapore,2013,5-14 years,0.0
Singapore,2014,75+ years,43.81
Singapore,2014,55-74 years,25.05
Singapore,2014,35-54 years,11.94
Singapore,2014,25-34 years,11.18
Singapore,2014,15-24 years,7.71
Singapore,2014,5-14 years,0.46
Singapore,2015,75+ years,21.11
Singapore,2015,55-74 years,18.07
Singapore,2015,35-54 years,13.03
Singapore,2015,25-34 years,11.1
Singapore,2015,15-24 years,7.37
Singapore,2015,5-14 years,0.94
Slovakia,1992,75+ years,55.61
Slovakia,1992,35-54 years,43.85
Slovakia,1992,55-74 years,40.64
Slovakia,1992,25-34 years,25.42
Slovakia,1992,15-24 years,13.19
Slovakia,1992,5-14 years,0.46
Slovakia,1993,75+ years,49.43
Slovakia,1993,35-54 years,43.56
Slovakia,1993,55-74 years,35.01
Slovakia,1993,25-34 years,23.85
Slovakia,1993,15-24 years,12.37
Slovakia,1993,5-14 years,0.46
Slovakia,1994,75+ years,48.5
Slovakia,1994,35-54 years,37.63
Slovakia,1994,55-74 years,36.2
Slovakia,1994,25-34 years,21.94
Slovakia,1994,15-24 years,14.64
Slovakia,1994,5-14 years,0.9
Slovakia,1995,75+ years,54.46
Slovakia,1995,55-74 years,39.2
Slovakia,1995,35-54 years,38.05
Slovakia,1995,25-34 years,24.38
Slovakia,1995,15-24 years,12.6
Slovakia,1995,5-14 years,1.15
Slovakia,1996,75+ years,41.13
Slovakia,1996,55-74 years,37.1
Slovakia,1996,35-54 years,33.43
Slovakia,1996,25-34 years,23.13
Slovakia,1996,15-24 years,13.28
Slovakia,1996,5-14 years,1.87
Slovakia,1997,75+ years,43.07
Slovakia,1997,35-54 years,35.24
Slovakia,1997,55-74 years,31.75
Slovakia,1997,25-34 years,18.12
Slovakia,1997,15-24 years,9.76
Slovakia,1997,5-14 years,0.24
Slovakia,1998,35-54 years,39.54
Slovakia,1998,75+ years,36.18
Slovakia,1998,55-74 years,30.19
Slovakia,1998,25-34 years,21.01
Slovakia,1998,15-24 years,14.38
Slovakia,1998,5-14 years,0.48
Slovakia,1999,75+ years,42.5
Slovakia,1999,55-74 years,39.25
Slovakia,1999,35-54 years,37.4
Slovakia,1999,25-34 years,16.94
Slovakia,1999,15-24 years,12.29
Slovakia,1999,5-14 years,1.24
Slovakia,2000,75+ years,42.6
Slovakia,2000,55-74 years,36.41
Slovakia,2000,35-54 years,35.72
Slovakia,2000,25-34 years,20.59
Slovakia,2000,15-24 years,14.07
Slovakia,2000,5-14 years,0.77
Slovakia,2001,75+ years,42.98
Slovakia,2001,35-54 years,35.83
Slovakia,2001,55-74 years,30.98
Slovakia,2001,25-34 years,22.85
Slovakia,2001,15-24 years,13.04
Slovakia,2001,5-14 years,0.79
Slovakia,2002,75+ years,61.04
Slovakia,2002,35-54 years,37.52
Slovakia,2002,55-74 years,34.03
Slovakia,2002,25-34 years,23.18
Slovakia,2002,15-24 years,11.26
Slovakia,2002,5-14 years,0.54
Slovakia,2003,35-54 years,44.7
Slovakia,2003,55-74 years,35.89
Slovakia,2003,75+ years,35.35
Slovakia,2003,25-34 years,19.27
Slovakia,2003,15-24 years,11.43
Slovakia,2003,5-14 years,0.84
Slovakia,2004,35-54 years,36.78
Slovakia,2004,55-74 years,30.65
Slovakia,2004,75+ years,29.94
Slovakia,2004,25-34 years,18.29
Slovakia,2004,15-24 years,12.07
Slovakia,2004,5-14 years,0.29
Slovakia,2005,75+ years,45.25
Slovakia,2005,35-54 years,34.97
Slovakia,2005,55-74 years,32.55
Slovakia,2005,25-34 years,19.41
Slovakia,2005,15-24 years,12.95
Slovakia,2005,5-14 years,0.0
Slovakia,2006,15-24 years,0.0
Slovakia,2006,25-34 years,0.0
Slovakia,2006,35-54 years,0.0
Slovakia,2006,5-14 years,0.0
Slovakia,2006,55-74 years,0.0
Slovakia,2006,75+ years,0.0
Slovakia,2007,15-24 years,0.0
Slovakia,2007,25-34 years,0.0
Slovakia,2007,35-54 years,0.0
Slovakia,2007,5-14 years,0.0
Slovakia,2007,55-74 years,0.0
Slovakia,2007,75+ years,0.0
Slovakia,2008,55-74 years,29.87
Slovakia,2008,75+ years,29.22
Slovakia,2008,35-54 years,28.59
Slovakia,2008,25-34 years,18.4
Slovakia,2008,15-24 years,10.05
Slovakia,2008,5-14 years,0.0
Slovakia,2009,75+ years,37.54
Slovakia,2009,55-74 years,35.22
Slovakia,2009,35-54 years,31.26
Slovakia,2009,25-34 years,13.73
Slovakia,2009,15-24 years,9.8
Slovakia,2009,5-14 years,0.0
Slovakia,2010,75+ years,35.05
Slovakia,2010,35-54 years,30.67
Slovakia,2010,55-74 years,30.66
Slovakia,2010,25-34 years,16.09
Slovakia,2010,15-24 years,10.63
Slovakia,2010,5-14 years,1.42
Slovakia,2012,75+ years,34.28
Slovakia,2012,55-74 years,28.37
Slovakia,2012,35-54 years,26.18
Slovakia,2012,25-34 years,16.28
Slovakia,2012,15-24 years,11.2
Slovakia,2012,5-14 years,0.72
Slovakia,2013,75+ years,39.98
Slovakia,2013,55-74 years,32.55
Slovakia,2013,35-54 years,26.08
Slovakia,2013,25-34 years,17.45
Slovakia,2013,15-24 years,10.99
Slovakia,2013,5-14 years,0.36
Slovakia,2014,75+ years,41.34
Slovakia,2014,55-74 years,30.47
Slovakia,2014,35-54 years,22.18
Slovakia,2014,25-34 years,13.65
Slovakia,2014,15-24 years,8.75
Slovakia,2014,5-14 years,0.0
Slovenia,1995,75+ years,104.65
Slovenia,1995,55-74 years,76.23
Slovenia,1995,35-54 years,60.46
Slovenia,1995,25-34 years,36.46
Slovenia,1995,15-24 years,33.71
Slovenia,1995,5-14 years,2.28
Slovenia,1996,75+ years,114.94
Slovenia,1996,55-74 years,92.83
Slovenia,1996,35-54 years,61.27
Slovenia,1996,25-34 years,44.77
Slovenia,1996,15-24 years,21.58
Slovenia,1996,5-14 years,1.52
Slovenia,1997,75+ years,115.67
Slovenia,1997,55-74 years,81.08
Slovenia,1997,35-54 years,66.09
Slovenia,1997,25-34 years,47.29
Slovenia,1997,15-24 years,26.4
Slovenia,1997,5-14 years,2.4
Slovenia,1998,75+ years,104.32
Slovenia,1998,55-74 years,78.7
Slovenia,1998,35-54 years,68.7
Slovenia,1998,15-24 years,39.31
Slovenia,1998,25-34 years,33.82
Slovenia,1998,5-14 years,3.3
Slovenia,1999,75+ years,107.64
Slovenia,1999,55-74 years,76.62
Slovenia,1999,35-54 years,62.73
Slovenia,1999,25-34 years,44.2
Slovenia,1999,15-24 years,23.46
Slovenia,1999,5-14 years,3.4
Slovenia,2000,75+ years,120.97
Slovenia,2000,55-74 years,73.53
Slovenia,2000,35-54 years,60.46
Slovenia,2000,25-34 years,36.65
Slovenia,2000,15-24 years,22.33
Slovenia,2000,5-14 years,0.87
Slovenia,2001,75+ years,144.71
Slovenia,2001,55-74 years,76.77
Slovenia,2001,35-54 years,56.76
Slovenia,2001,25-34 years,43.33
Slovenia,2001,15-24 years,24.5
Slovenia,2001,5-14 years,1.78
Slovenia,2002,75+ years,106.71
Slovenia,2002,55-74 years,76.29
Slovenia,2002,35-54 years,60.74
Slovenia,2002,25-34 years,30.63
Slovenia,2002,15-24 years,17.28
Slovenia,2002,5-14 years,0.0
Slovenia,2003,75+ years,115.14
Slovenia,2003,55-74 years,73.83
Slovenia,2003,35-54 years,58.33
Slovenia,2003,25-34 years,30.43
Slovenia,2003,15-24 years,24.5
Slovenia,2003,5-14 years,0.95
Slovenia,2004,55-74 years,64.36
Slovenia,2004,75+ years,51.64
Slovenia,2004,35-54 years,51.38
Slovenia,2004,25-34 years,24.94
Slovenia,2004,15-24 years,21.55
Slovenia,2004,5-14 years,1.95
Slovenia,2005,75+ years,110.13
Slovenia,2005,55-74 years,56.96
Slovenia,2005,35-54 years,48.3
Slovenia,2005,25-34 years,38.22
Slovenia,2005,15-24 years,21.33
Slovenia,2005,5-14 years,0.0
Slovenia,2006,75+ years,114.86
Slovenia,2006,55-74 years,72.83
Slovenia,2006,35-54 years,50.68
Slovenia,2006,25-34 years,28.66
Slovenia,2006,15-24 years,15.73
Slovenia,2006,5-14 years,0.0
Slovenia,2007,75+ years,101.72
Slovenia,2007,55-74 years,56.01
Slovenia,2007,35-54 years,38.3
Slovenia,2007,25-34 years,26.31
Slovenia,2007,15-24 years,11.46
Slovenia,2007,5-14 years,0.0
Slovenia,2008,75+ years,88.08
Slovenia,2008,55-74 years,46.54
Slovenia,2008,35-54 years,38.86
Slovenia,2008,15-24 years,21.37
Slovenia,2008,25-34 years,21.32
Slovenia,2008,5-14 years,0.0
Slovenia,2009,75+ years,78.15
Slovenia,2009,55-74 years,55.25
Slovenia,2009,35-54 years,42.3
Slovenia,2009,25-34 years,26.5
Slovenia,2009,15-24 years,14.34
Slovenia,2009,5-14 years,0.0
Slovenia,2010,75+ years,96.29
Slovenia,2010,55-74 years,49.14
Slovenia,2010,35-54 years,38.39
Slovenia,2010,15-24 years,20.64
Slovenia,2010,25-34 years,19.88
Slovenia,2010,5-14 years,2.1
Slovenia,2011,75+ years,105.15
Slovenia,2011,55-74 years,59.21
Slovenia,2011,35-54 years,35.66
Slovenia,2011,15-24 years,17.94
Slovenia,2011,25-34 years,16.48
Slovenia,2011,5-14 years,0.0
Slovenia,2012,75+ years,107.95
Slovenia,2012,55-74 years,51.77
Slovenia,2012,35-54 years,42.77
Slovenia,2012,25-34 years,18.03
Slovenia,2012,15-24 years,17.66
Slovenia,2012,5-14 years,0.0
Slovenia,2013,75+ years,98.96
Slovenia,2013,55-74 years,52.19
Slovenia,2013,35-54 years,38.84
Slovenia,2013,25-34 years,23.5
Slovenia,2013,15-24 years,21.11
Slovenia,2013,5-14 years,1.03
Slovenia,2014,75+ years,85.21
Slovenia,2014,55-74 years,46.55
Slovenia,2014,35-54 years,36.22
Slovenia,2014,25-34 years,22.1
Slovenia,2014,15-24 years,15.15
Slovenia,2014,5-14 years,1.01
Slovenia,2015,75+ years,99.45
Slovenia,2015,55-74 years,50.02
Slovenia,2015,35-54 years,33.62
Slovenia,2015,25-34 years,20.04
Slovenia,2015,15-24 years,13.55
Slovenia,2015,5-14 years,0.99
South Africa,1996,75+ years,3.59
South Africa,1996,25-34 years,0.97
South Africa,1996,35-54 years,0.89
South Africa,1996,55-74 years,0.67
South Africa,1996,15-24 years,0.62
South Africa,1996,5-14 years,0.04
South Africa,1997,55-74 years,1.04
South Africa,1997,25-34 years,0.59
South Africa,1997,75+ years,0.57
South Africa,1997,15-24 years,0.54
South Africa,1997,35-54 years,0.51
South Africa,1997,5-14 years,0.0
South Africa,1998,75+ years,2.21
South Africa,1998,25-34 years,1.18
South Africa,1998,35-54 years,0.99
South Africa,1998,15-24 years,0.77
South Africa,1998,55-74 years,0.77
South Africa,1998,5-14 years,0.06
South Africa,1999,75+ years,2.71
South Africa,1999,25-34 years,1.79
South Africa,1999,35-54 years,1.63
South Africa,1999,15-24 years,1.25
South Africa,1999,55-74 years,1.06
South Africa,1999,5-14 years,0.08
South Africa,2000,75+ years,2.15
South Africa,2000,35-54 years,1.76
South Africa,2000,25-34 years,1.53
South Africa,2000,55-74 years,1.46
South Africa,2000,15-24 years,0.87
South Africa,2000,5-14 years,0.1
South Africa,2001,75+ years,3.05
South Africa,2001,25-34 years,2.72
South Africa,2001,35-54 years,2.16
South Africa,2001,15-24 years,1.79
South Africa,2001,55-74 years,0.9
South Africa,2001,5-14 years,0.08
South Africa,2002,35-54 years,1.44
South Africa,2002,25-34 years,1.2
South Africa,2002,15-24 years,1.12
South Africa,2002,75+ years,0.97
South Africa,2002,55-74 years,0.82
South Africa,2002,5-14 years,0.1
South Africa,2003,75+ years,1.89
South Africa,2003,25-34 years,1.56
South Africa,2003,35-54 years,1.22
South Africa,2003,15-24 years,1.01
South Africa,2003,55-74 years,0.92
South Africa,2003,5-14 years,0.08
South Africa,2004,75+ years,2.78
South Africa,2004,25-34 years,2.24
